synergyII 20150427-38-2-second
 1.00000    -0.01023
 0.99992    -0.01023
 0.99657    -0.00979
 0.98996    -0.00896
 0.98205    -0.00800
 0.97355    -0.00700
 0.96490    -0.00599
 0.95619    -0.00500
 0.94747    -0.00403
 0.93875    -0.00307
 0.93001    -0.00213
 0.92127    -0.00120
 0.91254    -0.00029
 0.90380     0.00060
 0.89506     0.00148
 0.88632     0.00233
 0.87757     0.00318
 0.86882     0.00401
 0.86007     0.00483
 0.85132     0.00563
 0.84256     0.00641
 0.83381     0.00718
 0.82504     0.00794
 0.81628     0.00868
 0.80752     0.00941
 0.79875     0.01013
 0.78998     0.01084
 0.78120     0.01153
 0.77241     0.01221
 0.76365     0.01288
 0.75486     0.01354
 0.74606     0.01420
 0.73728     0.01484
 0.72849     0.01547
 0.71969     0.01609
 0.71089     0.01671
 0.70211     0.01732
 0.69332     0.01791
 0.68451     0.01850
 0.67571     0.01909
 0.66690     0.01967
 0.65810     0.02025
 0.64929     0.02081
 0.64048     0.02138
 0.63167     0.02194
 0.62284     0.02250
 0.61402     0.02305
 0.60521     0.02360
 0.59639     0.02415
 0.58756     0.02469
 0.57874     0.02524
 0.56991     0.02578
 0.56109     0.02632
 0.55226     0.02686
 0.54343     0.02739
 0.53460     0.02793
 0.52578     0.02846
 0.51695     0.02899
 0.50813     0.02952
 0.49930     0.03004
 0.49048     0.03056
 0.48166     0.03108
 0.47285     0.03159
 0.46404     0.03210
 0.45521     0.03260
 0.44640     0.03310
 0.43759     0.03359
 0.42879     0.03407
 0.41998     0.03455
 0.41117     0.03502
 0.40238     0.03547
 0.39358     0.03592
 0.38480     0.03635
 0.37600     0.03677
 0.36722     0.03718
 0.35844     0.03757
 0.34966     0.03795
 0.34089     0.03831
 0.33213     0.03866
 0.32338     0.03898
 0.31461     0.03928
 0.30585     0.03956
 0.29711     0.03981
 0.28837     0.04005
 0.27963     0.04025
 0.27091     0.04042
 0.26218     0.04057
 0.25346     0.04068
 0.24476     0.04077
 0.23606     0.04081
 0.22737     0.04082
 0.21869     0.04079
 0.21002     0.04072
 0.20137     0.04060
 0.19272     0.04043
 0.18409     0.04022
 0.17549     0.03996
 0.16690     0.03963
 0.15833     0.03924
 0.14979     0.03879
 0.14128     0.03827
 0.13280     0.03767
 0.12434     0.03699
 0.11593     0.03622
 0.10756     0.03536
 0.09925     0.03440
 0.09100     0.03334
 0.08282     0.03215
 0.07473     0.03084
 0.06674     0.02939
 0.05888     0.02780
 0.05117     0.02604
 0.04365     0.02412
 0.03640     0.02202
 0.02950     0.01975
 0.02314     0.01734
 0.01752     0.01490
 0.01289     0.01257
 0.00932     0.01048
 0.00664     0.00865
 0.00465     0.00707
 0.00316     0.00568
 0.00203     0.00443
 0.00119     0.00327
 0.00059     0.00220
 0.00020     0.00118
 0.00001     0.00022
 0.00002    -0.00071
 0.00027    -0.00164
 0.00082    -0.00253
 0.00165    -0.00333
 0.00276    -0.00405
 0.00417    -0.00474
 0.00596    -0.00543
 0.00828    -0.00617
 0.01138    -0.00698
 0.01562    -0.00787
 0.02125    -0.00882
 0.02810    -0.00976
 0.03573    -0.01059
 0.04379    -0.01131
 0.05206    -0.01192
 0.06044    -0.01242
 0.06892    -0.01285
 0.07746    -0.01319
 0.08604    -0.01348
 0.09466    -0.01371
 0.10332    -0.01389
 0.11198    -0.01403
 0.12067    -0.01412
 0.12939    -0.01418
 0.13812    -0.01422
 0.14683    -0.01422
 0.15558    -0.01419
 0.16434    -0.01414
 0.17311    -0.01406
 0.18187    -0.01397
 0.19064    -0.01386
 0.19942    -0.01372
 0.20821    -0.01357
 0.21701    -0.01341
 0.22579    -0.01324
 0.23460    -0.01305
 0.24340    -0.01285
 0.25220    -0.01264
 0.26101    -0.01242
 0.26982    -0.01218
 0.27864    -0.01194
 0.28746    -0.01170
 0.29630    -0.01145
 0.30511    -0.01119
 0.31392    -0.01093
 0.32276    -0.01065
 0.33159    -0.01038
 0.34042    -0.01011
 0.34925    -0.00983
 0.35807    -0.00955
 0.36691    -0.00926
 0.37574    -0.00898
 0.38458    -0.00870
 0.39342    -0.00841
 0.40227    -0.00813
 0.41111    -0.00784
 0.41995    -0.00756
 0.42879    -0.00727
 0.43762    -0.00699
 0.44646    -0.00672
 0.45530    -0.00644
 0.46413    -0.00616
 0.47295    -0.00589
 0.48178    -0.00563
 0.49061    -0.00537
 0.49945    -0.00511
 0.50828    -0.00486
 0.51711    -0.00461
 0.52594    -0.00436
 0.53477    -0.00412
 0.54358    -0.00389
 0.55241    -0.00366
 0.56123    -0.00344
 0.57006    -0.00322
 0.57887    -0.00301
 0.58769    -0.00281
 0.59651    -0.00262
 0.60533    -0.00243
 0.61415    -0.00225
 0.62297    -0.00207
 0.63178    -0.00189
 0.64058    -0.00172
 0.64940    -0.00157
 0.65823    -0.00141
 0.66705    -0.00126
 0.67586    -0.00111
 0.68460    -0.00098
 0.69325    -0.00088
 0.70182    -0.00084
 0.71041    -0.00087
 0.71910    -0.00096
 0.72787    -0.00108
 0.73668    -0.00121
 0.74551    -0.00134
 0.75432    -0.00147
 0.76312    -0.00161
 0.77193    -0.00176
 0.78075    -0.00193
 0.78957    -0.00210
 0.79837    -0.00228
 0.80717    -0.00247
 0.81597    -0.00267
 0.82477    -0.00289
 0.83357    -0.00312
 0.84235    -0.00336
 0.85114    -0.00361
 0.85993    -0.00388
 0.86872    -0.00417
 0.87750    -0.00447
 0.88628    -0.00478
 0.89505    -0.00511
 0.90382    -0.00546
 0.91258    -0.00583
 0.92135    -0.00622
 0.93011    -0.00662
 0.93885    -0.00705
 0.94759    -0.00750
 0.95633    -0.00797
 0.96502    -0.00847
 0.97367    -0.00900
 0.98216    -0.00954
 0.99002    -0.01008
 0.99655    -0.01058
 0.99988    -0.01088
 1.00000    -0.01088
