synergyII 20150114-50-root
 0.06326    -0.01274
 0.07173    -0.01318
 0.08027    -0.01354
 0.08885    -0.01384
 0.09747    -0.01408
 0.10610    -0.01428
 0.11475    -0.01442
 0.12344    -0.01452
 0.13215    -0.01459
 0.14085    -0.01463
 0.14956    -0.01463
 0.15831    -0.01460
 0.16705    -0.01456
 0.17579    -0.01448
 0.18454    -0.01439
 0.19331    -0.01427
 0.20208    -0.01414
 0.21086    -0.01398
 0.21965    -0.01382
 0.22840    -0.01365
 0.23715    -0.01345
 0.24591    -0.01325
 0.25468    -0.01304
 0.26347    -0.01281
 0.27228    -0.01258
 0.28107    -0.01234
 0.28987    -0.01209
 0.29870    -0.01183
 0.30749    -0.01158
 0.31629    -0.01130
 0.32512    -0.01103
 0.33394    -0.01076
 0.34274    -0.01048
 0.35154    -0.01020
 0.36033    -0.00991
 0.36911    -0.00962
 0.37790    -0.00933
 0.38670    -0.00904
 0.39552    -0.00875
 0.40434    -0.00845
 0.41315    -0.00815
 0.42197    -0.00785
 0.43078    -0.00755
 0.43959    -0.00725
 0.44841    -0.00695
 0.45721    -0.00665
 0.46600    -0.00635
 0.47479    -0.00605
 0.48361    -0.00576
 0.49243    -0.00547
 0.50124    -0.00517
 0.51005    -0.00489
 0.51886    -0.00460
 0.52766    -0.00432
 0.53646    -0.00404
 0.54524    -0.00377
 0.55402    -0.00350
 0.56279    -0.00324
 0.57156    -0.00298
 0.58031    -0.00273
 0.58905    -0.00249
 0.59781    -0.00225
 0.60655    -0.00202
 0.61529    -0.00179
 0.62402    -0.00156
 0.63274    -0.00133
 0.64149    -0.00112
 0.65028    -0.00091
 0.65907    -0.00070
 0.66783    -0.00048
 0.67656    -0.00026
 0.68523    -0.00006
 0.69377     0.00008
 0.70225     0.00013
 0.71076     0.00010
 0.71939    -0.00002
 0.72817    -0.00016
 0.73695    -0.00031
 0.74575    -0.00046
 0.75450    -0.00060
 0.76325    -0.00077
 0.77204    -0.00095
 0.78084    -0.00114
 0.78963    -0.00133
 0.79841    -0.00153
 0.80720    -0.00174
 0.81598    -0.00197
 0.82478    -0.00221
 0.83356    -0.00246
 0.84232    -0.00272
 0.85110    -0.00301
 0.85989    -0.00330
 0.86864    -0.00361
 0.87741    -0.00394
 0.88618    -0.00428
 0.89495    -0.00464
 0.90370    -0.00501
 0.91244    -0.00541
 0.92119    -0.00583
 0.92994    -0.00626
 0.93866    -0.00672
 0.94738    -0.00721
 0.95611    -0.00772
 0.96478    -0.00826
 0.97340    -0.00883
 0.98188    -0.00943
 0.98984    -0.01003
 0.99654    -0.01058
 0.99993    -0.01088
 1.00000    -0.01088
